#Frequency shifts file for ErYb measurement of Al+ frequency
#  Data recorded on 08-13-2024, analyzed on 08-14-2024.
#
#  All shifts are in Hz as referenced to the Al+ resonance near 267.4 nm.
#
#  To calculate the clock frequency use: f_atom = (M/N)*f_comb + f_shift.
#    - Here, M = 4, N = 1, f_comb is the frequency measured at the comb and f_shift is given in the data columns.
#    - Frequencies are not corrected for maser offsets.
#    - Data taken using maser ST008 to reference all synthesizers.
#
#  Static shifts are compiled in static_shifts_MgAl.m for reference.
#
#  First 300 seconds and last 60 seconds of lock times removed.
#
#  Gravitational redshift of the atoms with respect to geodetic marker 1H116 included.
#
#  Total lock duration: 18208.194 s
#
#  Servo parameters:
#    Contrast: Probe -1: 0.81 Probe +1:0.79
#    Servo Error: 0.0019+/-0.0061 Hz
#    Difference between probe beams: -0.00603+/-0.0082 Hz
#
#  Feedback and drift rate compensation applied to fiber-noise aom for ErYb
#    Nominal AOM frequency: 37 MHz
#
#  2nd-order Zeeman shifts calculated based on real-time B-field calibration.
#    Delta_ZS2 = -0.74055+/-0.00025 Hz
#
t_mjd	f_shift [Hz]	IS_GOOD
60535.2522917	204500000.000000	0
60535.2523032	204500000.000000	0
60535.2523148	204500000.000000	0
60535.2523264	204500000.000000	0
60535.2523380	204500000.000000	0
60535.2523495	204500000.000000	0
60535.2523611	204500000.000000	0
60535.2523727	204500000.000000	0
60535.2523843	204500000.000000	0
60535.2523958	204500000.000000	0
60535.2524074	204500000.000000	0
60535.2524190	204500000.000000	0
60535.2524306	204500000.000000	0
60535.2524421	204500000.000000	0
60535.2524537	204500000.000000	0
60535.2524653	204500000.000000	0
60535.2524769	204500000.000000	0
60535.2524884	204500000.000000	0
60535.2525000	204500000.000000	0
60535.2525116	204500000.000000	0
60535.2525231	204500000.000000	0
60535.2525347	204500000.000000	0
60535.2525463	204500000.000000	0
60535.2525579	204500000.000000	0
60535.2525694	204500000.000000	0
60535.2525810	204500000.000000	0
60535.2525926	204500000.000000	0
60535.2526042	204500000.000000	0
60535.2526157	204500000.000000	0
60535.2526273	204500000.000000	0
60535.2526389	204500000.000000	0
60535.2526505	204500000.000000	0
60535.2526620	204500000.000000	0
60535.2526736	204500000.000000	0
60535.2526852	204500000.000000	0
60535.2526968	204500000.000000	0
60535.2527083	204500000.000000	0
60535.2527199	204500000.000000	0
60535.2527315	204500000.000000	0
60535.2527431	204500000.000000	0
60535.2527546	204500000.000000	0
60535.2527662	204500000.000000	0
60535.2527778	204500000.000000	0
60535.2527894	204500000.000000	0
60535.2528009	204500000.000000	0
60535.2528125	204500000.000000	0
60535.2528241	204500000.000000	0
60535.2528356	204500000.000000	0
60535.2528472	204500000.000000	0
60535.2528588	204500000.000000	0
60535.2528704	204500000.000000	0
60535.2528819	204500000.000000	0
60535.2528935	204500000.000000	0
60535.2529051	204500000.000000	0
60535.2529167	204500000.000000	0
60535.2529282	204500000.000000	0
60535.2529398	204500000.000000	0
60535.2529514	204500000.000000	0
60535.2529630	204500000.000000	0
60535.2529745	204500000.000000	0
60535.2529861	204500000.000000	0
60535.2529977	204500000.000000	0
60535.2530093	204500000.000000	0
60535.2530208	204500000.000000	0
60535.2530324	204500000.000000	0
60535.2530440	204500000.000000	0
60535.2530556	204500000.000000	0
60535.2530671	204500000.000000	0
60535.2530787	204500000.000000	0
60535.2530903	204500000.000000	0
60535.2531019	204500000.000000	0
60535.2531134	204500000.000000	0
60535.2531250	204500000.000000	0
60535.2531366	204500000.000000	0
60535.2531481	204500000.000000	0
60535.2531597	204500000.000000	0
60535.2531713	204500000.000000	0
60535.2531829	204500000.000000	0
60535.2531944	204500000.000000	0
60535.2532060	204500000.000000	0
60535.2532176	204500000.000000	0
60535.2532292	204500000.000000	0
60535.2532407	204500000.000000	0
60535.2532523	204500000.000000	0
60535.2532639	204500000.000000	0
60535.2532755	204500000.000000	0
60535.2532870	204500000.000000	0
60535.2532986	204500000.000000	0
60535.2533102	204500000.000000	0
60535.2533218	204500000.000000	0
60535.2533333	204500000.000000	0
60535.2533449	204500000.000000	0
60535.2533565	204500000.000000	0
60535.2533681	204500000.000000	0
60535.2533796	204500000.000000	0
60535.2533912	204500000.000000	0
60535.2534028	204500000.000000	0
60535.2534144	204500000.000000	0
60535.2534259	204500000.000000	0
60535.2534375	204500000.000000	0
60535.2534491	204500000.000000	0
60535.2534606	204500000.000000	0
60535.2534722	204500000.000000	0
60535.2534838	204500000.000000	0
60535.2534954	204500000.000000	0
60535.2535069	204500000.000000	0
60535.2535185	204500000.000000	0
60535.2535301	204500000.000000	0
60535.2535417	204500000.000000	0
60535.2535532	204500000.000000	0
60535.2535648	204500000.000000	0
60535.2535764	204500000.000000	0
60535.2535880	204500000.000000	0
60535.2535995	204500000.000000	0
60535.2536111	204500000.000000	0
60535.2536227	204500000.000000	0
60535.2536343	204500000.000000	0
60535.2536458	204500000.000000	0
60535.2536574	204500000.000000	0
60535.2536690	204500000.000000	0
60535.2536806	204500000.000000	0
60535.2536921	204500000.000000	0
60535.2537037	204500000.000000	0
60535.2537153	204500000.000000	0
60535.2537269	204500000.000000	0
60535.2537384	204500000.000000	0
60535.2537500	204500000.000000	0
60535.2537616	204500000.000000	0
60535.2537731	204500000.000000	0
60535.2537847	204500000.000000	0
60535.2537963	204500000.000000	0
60535.2538079	204500000.000000	0
60535.2538194	204500000.000000	0
60535.2538310	204500000.000000	0
60535.2538426	204500000.000000	0
60535.2538542	204500000.000000	0
60535.2538657	204500000.000000	0
60535.2538773	204500000.000000	0
60535.2538889	204500000.000000	0
60535.2539005	204500000.000000	0
60535.2539120	204500000.000000	0
60535.2539236	204500000.000000	0
60535.2539352	204500000.000000	0
60535.2539468	204500000.000000	0
60535.2539583	204500000.000000	0
60535.2539699	204500000.000000	0
60535.2539815	204500000.000000	0
60535.2539931	204500000.000000	0
60535.2540046	204500000.000000	0
60535.2540162	204500000.000000	0
60535.2540278	204500000.000000	0
60535.2540394	204500000.000000	0
60535.2540509	204500000.000000	0
60535.2540625	204500000.000000	0
60535.2540741	204500000.000000	0
60535.2540856	204500000.000000	0
60535.2540972	204500000.000000	0
60535.2541088	204500000.000000	0
60535.2541204	204500000.000000	0
60535.2541319	204500000.000000	0
60535.2541435	204500000.000000	0
60535.2541551	204500000.000000	0
60535.2541667	204500000.000000	0
60535.2541782	204500000.000000	0
60535.2541898	204500000.000000	0
60535.2542014	204500000.000000	0
60535.2542130	204500000.000000	0
60535.2542245	204500000.000000	0
60535.2542361	204500000.000000	0
60535.2542477	204500000.000000	0
60535.2542593	204500000.000000	0
60535.2542708	204500000.000000	0
60535.2542824	204500000.000000	0
60535.2542940	204500000.000000	0
60535.2543056	204500000.000000	0
60535.2543171	204500000.000000	0
60535.2543287	204500000.000000	0
60535.2543403	204500000.000000	0
60535.2543519	204500000.000000	0
60535.2543634	204500000.000000	0
60535.2543750	204500000.000000	0
60535.2543866	204500000.000000	0
60535.2543981	204500000.000000	0
60535.2544097	204500000.000000	0
60535.2544213	204500000.000000	0
60535.2544329	204500000.000000	0
60535.2544444	204500000.000000	0
60535.2544560	204500000.000000	0
60535.2544676	204500000.000000	0
60535.2544792	204500000.000000	0
60535.2544907	204500000.000000	0
60535.2545023	204500000.000000	0
60535.2545139	204500000.000000	0
60535.2545255	204500000.000000	0
60535.2545370	204500000.000000	0
60535.2545486	204500000.000000	0
60535.2545602	204500000.000000	0
60535.2545718	204500000.000000	0
60535.2545833	204500000.000000	0
60535.2545949	204500000.000000	0
60535.2546065	204500000.000000	0
60535.2546181	204500000.000000	0
60535.2546296	204500000.000000	0
60535.2546412	204500000.000000	0
60535.2546528	204500000.000000	0
60535.2546644	204500000.000000	0
60535.2546759	204500000.000000	0
60535.2546875	204500000.000000	0
60535.2546991	204500000.000000	0
60535.2547106	204500000.000000	0
60535.2547222	204500000.000000	0
60535.2547338	204500000.000000	0
60535.2547454	204500000.000000	0
60535.2547569	204500000.000000	0
60535.2547685	204500000.000000	0
60535.2547801	204500000.000000	0
60535.2547917	204500000.000000	0
60535.2548032	204500000.000000	0
60535.2548148	204500000.000000	0
60535.2548264	204500000.000000	0
60535.2548380	204500000.000000	0
60535.2548495	204500000.000000	0
60535.2548611	204500000.000000	0
60535.2548727	204500000.000000	0
60535.2548843	204500000.000000	0
60535.2548958	204500000.000000	0
60535.2549074	204500000.000000	0
60535.2549190	204500000.000000	0
60535.2549306	204500000.000000	0
60535.2549421	204500000.000000	0
60535.2549537	204500000.000000	0
60535.2549653	204500000.000000	0
60535.2549769	204500000.000000	0
60535.2549884	204500000.000000	0
60535.2550000	204500000.000000	0
60535.2550116	204500000.000000	0
60535.2550231	204500000.000000	0
60535.2550347	204500000.000000	0
60535.2550463	204500000.000000	0
60535.2550579	204500000.000000	0
60535.2550694	204500000.000000	0
60535.2550810	204500000.000000	0
60535.2550926	204500000.000000	0
60535.2551042	204500000.000000	0
60535.2551157	204500000.000000	0
60535.2551273	204500000.000000	0
60535.2551389	204500000.000000	0
60535.2551505	204500000.000000	0
60535.2551620	204500000.000000	0
60535.2551736	204500000.000000	0
60535.2551852	204500000.000000	0
60535.2551968	204500000.000000	0
60535.2552083	204500000.000000	0
60535.2552199	204500000.000000	0
60535.2552315	204500000.000000	0
60535.2552431	204500000.000000	0
60535.2552546	204500000.000000	0
60535.2552662	204500000.000000	0
60535.2552778	204500000.000000	0
60535.2552894	204500000.000000	0
60535.2553009	204500000.000000	0
60535.2553125	204500000.000000	0
60535.2553241	204500000.000000	0
60535.2553356	204500000.000000	0
60535.2553472	204500000.000000	0
60535.2553588	204500000.000000	0
60535.2553704	204500000.000000	0
60535.2553819	204500000.000000	0
60535.2553935	204500000.000000	0
60535.2554051	204500000.000000	0
60535.2554167	204500000.000000	0
60535.2554282	204500000.000000	0
60535.2554398	204500000.000000	0
60535.2554514	204500000.000000	0
60535.2554630	204500000.000000	0
60535.2554745	204500000.000000	0
60535.2554861	204500000.000000	0
60535.2554977	204500000.000000	0
60535.2555093	204500000.000000	0
60535.2555208	204500000.000000	0
60535.2555324	204500000.000000	0
60535.2555440	204500000.000000	0
60535.2555556	204500000.000000	0
60535.2555671	204500000.000000	0
60535.2555787	204500000.000000	0
60535.2555903	204500000.000000	0
60535.2556019	204500000.000000	0
60535.2556134	204500000.000000	0
60535.2556250	204500000.000000	0
60535.2556366	204500000.000000	0
60535.2556481	204500000.000000	0
60535.2556597	204500000.000000	0
60535.2556713	204500000.000000	0
60535.2556829	204500000.000000	0
60535.2556944	204500000.000000	0
60535.2557060	204500000.000000	0
60535.2557176	204500000.000000	0
60535.2557292	204500000.000000	0
60535.2557407	204500000.000000	0
60535.2557523	204500000.000000	0
60535.2557639	204500000.000000	0
60535.2557755	204500000.000000	0
60535.2557870	204500000.000000	0
60535.2557986	204500000.000000	0
60535.2558102	204500000.000000	0
60535.2558218	204500000.000000	0
60535.2558333	204500000.000000	0
60535.2558449	204500000.000000	0
60535.2558565	204500000.000000	0
60535.2558681	204500000.000000	0
60535.2558796	204500000.000000	0
60535.2558912	204500000.000000	0
60535.2559028	204500000.000000	0
60535.2559144	204500000.000000	0
60535.2559259	204500000.000000	0
60535.2559375	204500000.000000	0
60535.2559491	204500000.000000	0
60535.2559606	204500000.000000	0
60535.2559722	204500000.000000	0
60535.2559838	204500000.000000	0
60535.2559954	204500000.000000	0
60535.2560069	204500000.000000	0
60535.2560185	204500000.000000	0
60535.2560301	204500000.000000	0
60535.2560417	204500000.000000	0
60535.2560532	204500000.000000	0
60535.2560648	204500000.000000	0
60535.2560764	204500000.000000	0
60535.2560880	204500000.000000	0
60535.2560995	204500000.000000	0
60535.2561111	204500000.000000	0
60535.2561227	204500000.000000	0
60535.2561343	204500000.000000	0
60535.2561458	204500000.000000	0
60535.2561574	204500000.000000	0
60535.2561690	204500000.000000	0
60535.2561806	204500000.000000	0
60535.2561921	204500000.000000	0
60535.2562037	204500000.000000	0
60535.2562153	204500000.000000	0
60535.2562269	204500000.000000	0
60535.2562384	204500000.000000	0
60535.2562500	204500000.000000	0
60535.2562616	204500000.000000	0
60535.2562731	204500000.000000	0
60535.2562847	204500000.000000	0
60535.2562963	204500000.000000	0
60535.2563079	204500000.000000	0
60535.2563194	204500000.000000	0
60535.2563310	204500000.000000	0
60535.2563426	204500000.000000	0
60535.2563542	204500000.000000	0
60535.2563657	204500000.000000	0
60535.2563773	204500000.000000	0
60535.2563889	204500000.000000	0
60535.2564005	204500000.000000	0
60535.2564120	204500000.000000	0
60535.2564236	204500000.000000	0
60535.2564352	204500000.000000	0
60535.2564468	204500000.000000	0
60535.2564583	204500000.000000	0
60535.2564699	204500000.000000	0
60535.2564815	204500000.000000	0
60535.2564931	204500000.000000	0
60535.2565046	204500000.000000	0
60535.2565162	204500000.000000	0
60535.2565278	204500000.000000	0
60535.2565394	204500000.000000	0
60535.2565509	204500000.000000	0
60535.2565625	204500000.000000	0
60535.2565741	204500000.000000	0
60535.2565856	204500000.000000	0
60535.2565972	204500000.000000	0
60535.2566088	204500000.000000	0
60535.2566204	204500000.000000	0
60535.2566319	204500000.000000	0
60535.2566435	204500000.000000	0
60535.2566551	204500000.000000	0
60535.2566667	204500000.000000	0
60535.2566782	204500000.000000	0
60535.2566898	204500000.000000	0
60535.2567014	204500000.000000	0
60535.2567130	204500000.000000	0
60535.2567245	204500000.000000	0
60535.2567361	204500000.000000	0
60535.2567477	204500000.000000	0
60535.2567593	204500000.000000	0
60535.2567708	204500000.000000	0
60535.2567824	204500000.000000	0
60535.2567940	204500000.000000	0
60535.2568056	204500000.000000	0
60535.2568171	204500000.000000	0
60535.2568287	204500000.000000	0
60535.2568403	204500000.000000	0
60535.2568519	204500000.000000	0
60535.2568634	204500000.000000	0
60535.2568750	204500000.000000	0
60535.2568866	204500000.000000	0
60535.2568981	204500000.000000	0
60535.2569097	204500000.000000	0
60535.2569213	204500000.000000	0
60535.2569329	204500000.000000	0
60535.2569444	204500000.000000	0
60535.2569560	204500000.000000	0
60535.2569676	204500000.000000	0
60535.2569792	204500000.000000	0
60535.2569907	204500000.000000	0
60535.2570023	204500000.000000	0
60535.2570139	204500000.000000	0
60535.2570255	204500000.000000	0
60535.2570370	204500000.000000	0
60535.2570486	204500000.000000	0
60535.2570602	204500000.000000	0
60535.2570718	204500000.000000	0
60535.2570833	204500000.000000	0
60535.2570949	204500000.000000	0
60535.2571065	204500000.000000	0
60535.2571181	204500000.000000	0
60535.2571296	204500000.000000	0
60535.2571412	204500000.000000	0
60535.2571528	204500000.000000	0
60535.2571644	204500000.000000	0
60535.2571759	204500000.000000	0
60535.2571875	204500000.000000	0
60535.2571991	204500000.000000	0
60535.2572106	204500000.000000	0
60535.2572222	204500000.000000	0
60535.2572338	204500000.000000	0
60535.2572454	204500000.000000	0
60535.2572569	204500000.000000	0
60535.2572685	204500000.000000	0
60535.2572801	204500000.000000	0
60535.2572917	204500000.000000	0
60535.2573032	204500000.000000	0
60535.2573148	204500000.000000	0
60535.2573264	204500000.000000	0
60535.2573380	204500000.000000	0
60535.2573495	204500000.000000	0
60535.2573611	204500000.000000	0
60535.2573727	204500000.000000	0
60535.2573843	204500000.000000	0
60535.2573958	204500000.000000	0
60535.2574074	204500000.000000	0
60535.2574190	204500000.000000	0
60535.2574306	204500000.000000	0
60535.2574421	204500000.000000	0
60535.2574537	204500000.000000	0
60535.2574653	204500000.000000	0
60535.2574769	204500000.000000	0
60535.2574884	204500000.000000	0
60535.2575000	204500000.000000	0
60535.2575116	204500000.000000	0
60535.2575231	204500000.000000	0
60535.2575347	204500000.000000	0
60535.2575463	204500000.000000	0
60535.2575579	204500000.000000	0
60535.2575694	204500000.000000	0
60535.2575810	204500000.000000	0
60535.2575926	204500000.000000	0
60535.2576042	204500000.000000	0
60535.2576157	204500000.000000	0
60535.2576273	204500000.000000	0
60535.2576389	204500000.000000	0
60535.2576505	204500000.000000	0
60535.2576620	204500000.000000	0
60535.2576736	204500000.000000	0
60535.2576852	204500000.000000	0
60535.2576968	204500000.000000	0
60535.2577083	204500000.000000	0
60535.2577199	204500000.000000	0
60535.2577315	204500000.000000	0
60535.2577431	204500000.000000	0
60535.2577546	204500000.000000	0
60535.2577662	204500000.000000	0
60535.2577778	204500000.000000	0
60535.2577894	204500000.000000	0
60535.2578009	204500000.000000	0
60535.2578125	204500000.000000	0
60535.2578241	204500000.000000	0
60535.2578356	204500000.000000	0
60535.2578472	204500000.000000	0
60535.2578588	204500000.000000	0
60535.2578704	204500000.000000	0
60535.2578819	204500000.000000	0
60535.2578935	204500000.000000	0
60535.2579051	204500000.000000	0
60535.2579167	204500000.000000	0
60535.2579282	204500000.000000	0
60535.2579398	204500000.000000	0
60535.2579514	204500000.000000	0
60535.2579630	204500000.000000	0
60535.2579745	204500000.000000	0
60535.2579861	204500000.000000	0
60535.2579977	204500000.000000	0
60535.2580093	204500000.000000	0
60535.2580208	204500000.000000	0
60535.2580324	204500000.000000	0
60535.2580440	204500000.000000	0
60535.2580556	204500000.000000	0
60535.2580671	204500000.000000	0
60535.2580787	204500000.000000	0
60535.2580903	204500000.000000	0
60535.2581019	204500000.000000	0
60535.2581134	204500000.000000	0
60535.2581250	204500000.000000	0
60535.2581366	204500000.000000	0
60535.2581481	204500000.000000	0
60535.2581597	204500000.000000	0
60535.2581713	204500000.000000	0
60535.2581829	204500000.000000	0
60535.2581944	204500000.000000	0
60535.2582060	204500000.000000	0
60535.2582176	204500000.000000	0
60535.2582292	204500000.000000	0
60535.2582407	204500000.000000	0
60535.2582523	204500000.000000	0
60535.2582639	204500000.000000	0
60535.2582755	204500000.000000	0
60535.2582870	204500000.000000	0
60535.2582986	204500000.000000	0
60535.2583102	204500000.000000	0
60535.2583218	204500000.000000	0
60535.2583333	204500000.000000	0
60535.2583449	204500000.000000	0
60535.2583565	204500000.000000	0
60535.2583681	204500000.000000	0
60535.2583796	204500000.000000	0
60535.2583912	204500000.000000	0
60535.2584028	204500000.000000	0
60535.2584144	204500000.000000	0
60535.2584259	204500000.000000	0
60535.2584375	204500000.000000	0
60535.2584491	204500000.000000	0
60535.2584606	204500000.000000	0
60535.2584722	204500000.000000	0
60535.2584838	204500000.000000	0
60535.2584954	204500000.000000	0
60535.2585069	204500000.000000	0
60535.2585185	204500000.000000	0
60535.2585301	204500000.000000	0
60535.2585417	204500000.000000	0
60535.2585532	204500000.000000	0
60535.2585648	204500000.000000	0
60535.2585764	204500000.000000	0
60535.2585880	204500000.000000	0
60535.2585995	204500000.000000	0
60535.2586111	204500000.000000	0
60535.2586227	204500000.000000	0
60535.2586343	204500000.000000	0
60535.2586458	204500000.000000	0
60535.2586574	204500000.000000	0
60535.2586690	204500000.000000	0
60535.2586806	204500000.000000	0
60535.2586921	204500000.000000	0
60535.2587037	204500000.000000	0
60535.2587153	204500000.000000	0
60535.2587269	204500000.000000	0
60535.2587384	204500000.000000	0
60535.2587500	204500000.000000	0
60535.2587616	204500000.000000	0
60535.2587731	204500000.000000	0
60535.2587847	204500000.000000	0
60535.2587963	204500000.000000	0
60535.2588079	204500000.000000	0
60535.2588194	204500000.000000	0
60535.2588310	204500000.000000	0
60535.2588426	204500000.000000	0
60535.2588542	204500000.000000	0
60535.2588657	204500000.000000	0
60535.2588773	204500000.000000	0
60535.2588889	204500000.000000	0
60535.2589005	204500000.000000	0
60535.2589120	204500000.000000	0
60535.2589236	204500000.000000	0
60535.2589352	204500000.000000	0
60535.2589468	204500000.000000	0
60535.2589583	204500000.000000	0
60535.2589699	204500000.000000	0
60535.2589815	204500000.000000	0
60535.2589931	204500000.000000	0
60535.2590046	204500000.000000	0
60535.2590162	204500000.000000	0
60535.2590278	204500000.000000	0
60535.2590394	204500000.000000	0
60535.2590509	204500000.000000	0
60535.2590625	204500000.000000	0
60535.2590741	204500000.000000	0
60535.2590856	204500000.000000	0
60535.2590972	204500000.000000	0
60535.2591088	204500000.000000	0
60535.2591204	204500000.000000	0
60535.2591319	204500000.000000	0
60535.2591435	204500000.000000	0
60535.2591551	204500000.000000	0
60535.2591667	204500000.000000	0
60535.2591782	204500000.000000	0
60535.2591898	204500000.000000	0
60535.2592014	204500000.000000	0
60535.2592130	204500000.000000	0
60535.2592245	204500000.000000	0
60535.2592361	204500000.000000	0
60535.2592477	204500000.000000	0
60535.2592593	204500000.000000	0
60535.2592708	204500000.000000	0
60535.2592824	204500000.000000	0
60535.2592940	204500000.000000	0
